Entity,Code,Year,Population,Continent
DSPC-21L,NA,202308,1910,DSPC-21L
DSPC-22L,NA,202308,1961,DSPC-22L
DSPLGHT-1,NA,202308,28,DSPLGHT-1
DSPLGHT-2,NA,202308,98,DSPLGHT-2
DSPLGHT-4,NA,202308,163,DSPLGHT-4
DSPLGHT-8,NA,202308,276,DSPLGHT-8
DSPLGHT-13,NA,202308,647,DSPLGHT-13
ERRC-1,NA,202308,53,ERRC-1
ERRC-4,NA,202308,99,ERRC-4
ERRC-6,NA,202308,213,ERRC-6
ERRC-14,NA,202308,483,ERRC-14
INSERTION-4,NA,202308,849,INSERTION-4
INSERTION-18,NA,202308,257,INSERTION-18
INSERTION-20,NA,202308,465,INSERTION-20
PKL-1,NA,202308,47,PKL-1
PKL-3,NA,202308,475,PKL-3
PKL-4,NA,202308,126,PKL-4
PKL-12,NA,202308,50,PKL-12
PKL-14,NA,202308,120,PKL-14
PKL-22,NA,202308,100,PKL-22
PKL-23,NA,202308,39,PKL-23
PKL-25,NA,202308,29,PKL-25
PORT-1,NA,202308,54,PORT-1
PORT-3,NA,202308,71,PORT-3
PORT-4,NA,202308,236,PORT-4
QUAL-1,NA,202308,234,QUAL-1
QUAL-2,NA,202308,32,QUAL-2
QUAL-3,NA,202308,30,QUAL-3
QUAL-6,NA,202308,634,QUAL-6
QUAL-10,NA,202308,760,QUAL-10
QUAL-12,NA,202308,965,QUAL-12
QUAL-39,NA,202308,584,QUAL-39
QUAL-40,NA,202308,132,QUAL-40
READ-1,NA,202308,221,READ-1
READ-2,NA,202308,22,READ-2
READ-3,NA,202308,214,READ-3
READ-8,NA,202308,661,READ-8
READ-13,NA,202308,100,READ-13
READ-16,NA,202308,28,READ-16
READ-30,NA,202308,70,READ-30
READ-31,NA,202308,1434,READ-31
REMINDER-1,NA,202308,26,REMINDER-1
SECURE-1,NA,202308,170,SECURE-1
SET-2,NA,202308,196,SET-2
SET-4,NA,202308,307,SET-4
TDN-4,NA,202308,93,TDN-4
TDN-6,NA,202308,79,TDN-6
SET-3L,NA,202308,106,SET-3L
SET-14,NA,202308,76,SET-14
DMC-13,NA,202308,116,DMC-13
DMC-14,NA,202308,407,DMC-14
DMC-1A,NA,202308,53,DMC-1A
DMC-1B,NA,202308,96,DMC-1B
DMC-3A,NA,202308,173,DMC-3A
DMC-3B,NA,202308,281,DMC-3B
DMC-3F,NA,202308,36,DMC-3F
DMC-3G,NA,202308,23,DMC-3G
DMC-6B,NA,202308,164,DMC-6B
DMC-9B,NA,202308,118,DMC-9B
DMC-9C,NA,202308,312,DMC-9C
DMC-9F,NA,202308,19,DMC-9F
DMC-9I,NA,202308,123,DMC-9I
DMC-9J,NA,202308,71,DMC-9J
DMC-9P,NA,202308,52,DMC-9P
DMC-9R,NA,202308,612,DMC-9R
DMC-14A,NA,202308,93,DMC-14A
DMC-14B,NA,202308,114,DMC-14B
ALARM-1L,NA,202308,703,ALARM-1L
LD-2,NA,202308,80,LD-2
LD-5,NA,202308,33,LD-5
LD-7,NA,202308,201,LD-7
UPDT-1,NA,202308,53,UPDT-1
DMC-6C,NA,202308,27,DMC-6C
DMC-9A,NA,202308,98,DMC-9A
DMC-9D,NA,202308,32,DMC-9D
DMC-9L,NA,202308,188,DMC-9L
DMC-9M,NA,202308,42,DMC-9M
DMC-9N,NA,202308,43,DMC-9N
DMC-9O,NA,202308,46,DMC-9O
DMC-9S,NA,202308,26,DMC-9S
DMC-14C,NA,202308,77,DMC-14C
DMC-14D,NA,202308,19,DMC-14D
DSPPOC-5,NA,202308,314,DSPPOC-5
LSDSPC-20,NA,202308,363,LSDSPC-20
LSINSERTION-3,NA,202308,48,LSINSERTION-3
QUAL-38,NA,202308,87,QUAL-38
BNP-4,NA,202308,54,BNP-4
LSDSPC-20L,NA,202308,125,LSDSPC-20L
LSDSPC-22A,NA,202308,23,LSDSPC-22A
BARPOC-4,NA,202308,27,BARPOC-4
DMPOC-10,NA,202308,36,DMPOC-10
ERRPOC-34,NA,202308,64,ERRPOC-34
ALARM-1,NA,202405,553,ALARM-1
BNP-8,NA,202405,835,BNP-8
DMC-1,NA,202405,72,DMC-1
DMC-11,NA,202405,306,DMC-11
DSPC-19,NA,202405,25190,DSPC-19
DSPC-20,NA,202405,198521,DSPC-20
DSPC-22A,NA,202405,13492,DSPC-22A
INSERTION-3,NA,202405,223545,INSERTION-3
READ-21,NA,202405,40036,READ-21
ERRC-3,NA,202405,841,ERRC-3
INSERTION-6,NA,202405,4356,INSERTION-6
BNP-1,NA,202405,9668,BNP-1
BP-1,NA,202405,870,BP-1
DSPC-11,NA,202405,1149,DSPC-11
DSPLGHT-3,NA,202405,59,DSPLGHT-3
DSPLGHT-9,NA,202405,241,DSPLGHT-9
PORT-2,NA,202405,1319,PORT-2
BNP-2,NA,202405,4256,BNP-2
DSPC-20A,NA,202405,1157,DSPC-20A
DSPC-20B,NA,202405,38882,DSPC-20B
DSPC-20L,NA,202405,18258,DSPC-20L
DSPC-21,NA,202405,13668,DSPC-21
DSPC-22,NA,202405,9148,DSPC-22
DSPLGHT-5,NA,202405,85,DSPLGHT-5
DSPLGHT-10,NA,202405,74,DSPLGHT-10
DSPLGHT-14,NA,202405,270,DSPLGHT-14
ERRC-2,NA,202405,574,ERRC-2
ERRC-7,NA,202405,517,ERRC-7
INSERTION-15,NA,202405,16206,INSERTION-15
INSERTION-19,NA,202405,9575,INSERTION-19
INSERTION-22,NA,202405,3646,INSERTION-22
READ-22,NA,202405,12060,READ-22
SET-5,NA,202405,61,SET-5
BNP-6,NA,202405,93,BNP-6
BNP-9,NA,202405,511,BNP-9
BP-2,NA,202405,524,BP-2
DSPC-15,NA,202405,211,DSPC-15
ERRC-9,NA,202405,958,ERRC-9
INSERTION-1,NA,202405,12574,INSERTION-1
INSERTION-13,NA,202405,1219,INSERTION-13
INSERTION-17,NA,202405,2925,INSERTION-17
INSERTION-21,NA,202405,341,INSERTION-21
PKL-24,NA,202405,244,PKL-24
QUAL-20,NA,202405,3860,QUAL-20
QUAL-21,NA,202405,996,QUAL-21
SET-3,NA,202405,596,SET-3
TDN-3,NA,202405,1763,TDN-3
ALARM-2,NA,202405,11059,ALARM-2
ALARM-2L,NA,202405,9641,ALARM-2L
ALARM-3,NA,202405,422,ALARM-3
ALARM-3L,NA,202405,2847,ALARM-3L
APP-1A,NA,202405,177,APP-1A
APP-1B,NA,202405,119,APP-1B
APP-1C,NA,202405,137,APP-1C
APP-9,NA,202405,1439,APP-9
APP-10,NA,202405,2432,APP-10
BNP-5,NA,202405,16,BNP-5
BP-4,NA,202405,140,BP-4
BP-5,NA,202405,38,BP-5
BP-6,NA,202405,46,BP-6
BP-7,NA,202405,573,BP-7
DMC-3,NA,202405,124,DMC-3
DMC-6,NA,202405,171,DMC-6
DSPC-9,NA,202405,31,DSPC-9
DSPC-17,NA,202405,29,DSPC-17
DSPC-18,NA,202405,106,DSPC-18
DSPC-21L,NA,202405,1763,DSPC-21L
DSPC-22L,NA,202405,2005,DSPC-22L
DSPLGHT-2,NA,202405,83,DSPLGHT-2
DSPLGHT-4,NA,202405,137,DSPLGHT-4
DSPLGHT-8,NA,202405,257,DSPLGHT-8
DSPLGHT-13,NA,202405,710,DSPLGHT-13
ERRC-1,NA,202405,77,ERRC-1
ERRC-4,NA,202405,55,ERRC-4
ERRC-6,NA,202405,285,ERRC-6
ERRC-14,NA,202405,414,ERRC-14
INSERTION-4,NA,202405,912,INSERTION-4
INSERTION-18,NA,202405,234,INSERTION-18
INSERTION-20,NA,202405,551,INSERTION-20
PKL-1,NA,202405,33,PKL-1
PKL-3,NA,202405,638,PKL-3
PKL-4,NA,202405,106,PKL-4
PKL-11,NA,202405,28,PKL-11
PKL-12,NA,202405,55,PKL-12
PKL-14,NA,202405,676,PKL-14
PKL-17,NA,202405,16,PKL-17
PKL-22,NA,202405,139,PKL-22
PKL-23,NA,202405,40,PKL-23
PKL-25,NA,202405,57,PKL-25
PORT-1,NA,202405,45,PORT-1
PORT-3,NA,202405,94,PORT-3
PORT-4,NA,202405,166,PORT-4
QUAL-1,NA,202405,174,QUAL-1
QUAL-2,NA,202405,30,QUAL-2
QUAL-3,NA,202405,36,QUAL-3
QUAL-6,NA,202405,565,QUAL-6
QUAL-10,NA,202405,1228,QUAL-10
QUAL-12,NA,202405,736,QUAL-12
QUAL-39,NA,202405,71,QUAL-39
QUAL-40,NA,202405,118,QUAL-40
READ-1,NA,202405,236,READ-1
READ-2,NA,202405,41,READ-2
READ-3,NA,202405,241,READ-3
READ-4,NA,202405,61,READ-4
READ-8,NA,202405,650,READ-8
READ-9,NA,202405,30,READ-9
READ-13,NA,202405,75,READ-13
READ-16,NA,202405,29,READ-16
READ-30,NA,202405,139,READ-30
READ-31,NA,202405,1415,READ-31
REMINDER-1,NA,202405,27,REMINDER-1
SECURE-1,NA,202405,1234,SECURE-1
SET-2,NA,202405,187,SET-2
SET-4,NA,202405,216,SET-4
TDN-4,NA,202405,58,TDN-4
TDN-6,NA,202405,38,TDN-6
SET-3L,NA,202405,101,SET-3L
QUAL-42,NA,202405,87,QUAL-42
SET-14,NA,202405,65,SET-14
DMC-13,NA,202405,100,DMC-13
DMC-14,NA,202405,429,DMC-14
DMC-1A,NA,202405,65,DMC-1A
DMC-1B,NA,202405,88,DMC-1B
DMC-3A,NA,202405,199,DMC-3A
DMC-3B,NA,202405,330,DMC-3B
DMC-3F,NA,202405,19,DMC-3F
DMC-6B,NA,202405,256,DMC-6B
DMC-9B,NA,202405,186,DMC-9B
DMC-9C,NA,202405,256,DMC-9C
DMC-9I,NA,202405,116,DMC-9I
DMC-9J,NA,202405,87,DMC-9J
DMC-9P,NA,202405,29,DMC-9P
DMC-9R,NA,202405,824,DMC-9R
DMC-14A,NA,202405,126,DMC-14A
DMC-14B,NA,202405,111,DMC-14B
ALARM-1L,NA,202405,476,ALARM-1L
LD-2,NA,202405,59,LD-2
LD-5,NA,202405,40,LD-5
LD-7,NA,202405,167,LD-7
SET-18,NA,202405,20,SET-18
DMC-6C,NA,202405,31,DMC-6C
DMC-9A,NA,202405,133,DMC-9A
DMC-9D,NA,202405,31,DMC-9D
DMC-9E,NA,202405,19,DMC-9E
DMC-9K,NA,202405,34,DMC-9K
DMC-9L,NA,202405,241,DMC-9L
DMC-9M,NA,202405,60,DMC-9M
DMC-9N,NA,202405,43,DMC-9N
DMC-9O,NA,202405,67,DMC-9O
DMC-14C,NA,202405,80,DMC-14C
DMC-14D,NA,202405,38,DMC-14D
DSPPOC-5,NA,202405,314,DSPPOC-5
LSDSPC-20,NA,202405,70,LSDSPC-20
ERRPOC-29,NA,202405,27,ERRPOC-29
LD-9,NA,202405,23,LD-9
QUAL-38,NA,202405,58,QUAL-38
BNP-4,NA,202405,65,BNP-4
BARPOC-4,NA,202405,16,BARPOC-4
ERRPOC-34,NA,202405,66,ERRPOC-34
ALARM-1,NA,202310,516,ALARM-1
BNP-8,NA,202310,872,BNP-8
DMC-1,NA,202310,86,DMC-1
DMC-11,NA,202310,282,DMC-11
DSPC-19,NA,202310,31294,DSPC-19
DSPC-20,NA,202310,175357,DSPC-20
DSPC-22A,NA,202310,14706,DSPC-22A
INSERTION-3,NA,202310,168206,INSERTION-3
READ-21,NA,202310,35410,READ-21
ERRC-3,NA,202310,858,ERRC-3
INSERTION-6,NA,202310,4881,INSERTION-6
BNP-1,NA,202310,9195,BNP-1
BP-1,NA,202310,882,BP-1
DSPC-11,NA,202310,1130,DSPC-11
DSPLGHT-3,NA,202310,79,DSPLGHT-3
DSPLGHT-9,NA,202310,161,DSPLGHT-9
PORT-2,NA,202310,1381,PORT-2
BNP-2,NA,202310,4341,BNP-2
DSPC-20A,NA,202310,2449,DSPC-20A
DSPC-20B,NA,202310,41669,DSPC-20B
DSPC-20L,NA,202310,17197,DSPC-20L
DSPC-21,NA,202310,12627,DSPC-21
DSPC-22,NA,202310,7707,DSPC-22
DSPLGHT-5,NA,202310,113,DSPLGHT-5
DSPLGHT-10,NA,202310,78,DSPLGHT-10
DSPLGHT-14,NA,202310,271,DSPLGHT-14
ERRC-2,NA,202310,705,ERRC-2
ERRC-7,NA,202310,585,ERRC-7
INSERTION-15,NA,202310,13858,INSERTION-15
INSERTION-19,NA,202310,9209,INSERTION-19
INSERTION-22,NA,202310,3382,INSERTION-22
READ-22,NA,202310,11064,READ-22
SET-5,NA,202310,62,SET-5
BNP-6,NA,202310,107,BNP-6
BNP-9,NA,202310,477,BNP-9
BP-2,NA,202310,507,BP-2
DSPC-15,NA,202310,159,DSPC-15
ERRC-9,NA,202310,1031,ERRC-9
INSERTION-1,NA,202310,10844,INSERTION-1
INSERTION-13,NA,202310,1069,INSERTION-13
INSERTION-17,NA,202310,2654,INSERTION-17
INSERTION-21,NA,202310,354,INSERTION-21
PKL-24,NA,202310,220,PKL-24
QUAL-20,NA,202310,3065,QUAL-20
QUAL-21,NA,202310,1099,QUAL-21
SET-3,NA,202310,625,SET-3
TDN-3,NA,202310,1657,TDN-3
ALARM-2,NA,202310,7137,ALARM-2
ALARM-2L,NA,202310,7898,ALARM-2L
ALARM-3,NA,202310,558,ALARM-3
ALARM-3L,NA,202310,2201,ALARM-3L
APP-1A,NA,202310,612,APP-1A
APP-1B,NA,202310,1233,APP-1B
APP-1C,NA,202310,125,APP-1C
APP-9,NA,202310,2166,APP-9
APP-10,NA,202310,2187,APP-10
BP-4,NA,202310,191,BP-4
BP-5,NA,202310,44,BP-5
BP-6,NA,202310,42,BP-6
BP-7,NA,202310,663,BP-7
DMC-3,NA,202310,136,DMC-3
DMC-6,NA,202310,254,DMC-6
DSPC-9,NA,202310,80,DSPC-9
DSPC-17,NA,202310,31,DSPC-17
DSPC-21L,NA,202310,1775,DSPC-21L
DSPC-22L,NA,202310,2061,DSPC-22L
DSPLGHT-1,NA,202310,23,DSPLGHT-1
DSPLGHT-2,NA,202310,92,DSPLGHT-2
DSPLGHT-4,NA,202310,144,DSPLGHT-4
DSPLGHT-8,NA,202310,239,DSPLGHT-8
DSPLGHT-13,NA,202310,767,DSPLGHT-13
ERRC-1,NA,202310,50,ERRC-1
ERRC-4,NA,202310,62,ERRC-4
ERRC-6,NA,202310,131,ERRC-6
ERRC-14,NA,202310,492,ERRC-14
INSERTION-4,NA,202310,780,INSERTION-4
INSERTION-18,NA,202310,239,INSERTION-18
INSERTION-20,NA,202310,441,INSERTION-20
PKL-1,NA,202310,34,PKL-1
PKL-3,NA,202310,435,PKL-3
PKL-4,NA,202310,81,PKL-4
PKL-11,NA,202310,22,PKL-11
PKL-12,NA,202310,52,PKL-12
PKL-14,NA,202310,191,PKL-14
PKL-22,NA,202310,107,PKL-22
PKL-23,NA,202310,52,PKL-23
PKL-25,NA,202310,30,PKL-25
PORT-1,NA,202310,66,PORT-1
PORT-3,NA,202310,64,PORT-3
PORT-4,NA,202310,172,PORT-4
QUAL-1,NA,202310,174,QUAL-1
QUAL-2,NA,202310,23,QUAL-2
QUAL-3,NA,202310,33,QUAL-3
QUAL-6,NA,202310,531,QUAL-6
QUAL-10,NA,202310,1334,QUAL-10
QUAL-12,NA,202310,770,QUAL-12
QUAL-39,NA,202310,148,QUAL-39
QUAL-40,NA,202310,123,QUAL-40
READ-1,NA,202310,198,READ-1
READ-2,NA,202310,22,READ-2
READ-3,NA,202310,242,READ-3
READ-4,NA,202310,19,READ-4
READ-8,NA,202310,589,READ-8
READ-13,NA,202310,100,READ-13
READ-16,NA,202310,33,READ-16
READ-30,NA,202310,80,READ-30
READ-31,NA,202310,1359,READ-31
REMINDER-1,NA,202310,35,REMINDER-1
SECURE-1,NA,202310,154,SECURE-1
SET-2,NA,202310,189,SET-2
SET-4,NA,202310,228,SET-4
TDN-4,NA,202310,66,TDN-4
TDN-6,NA,202310,56,TDN-6
SET-3L,NA,202310,157,SET-3L
SECURE-5,NA,202310,24,SECURE-5
QUAL-42,NA,202310,138,QUAL-42
SET-14,NA,202310,70,SET-14
DMC-13,NA,202310,92,DMC-13
DMC-14,NA,202310,402,DMC-14
DMC-1A,NA,202310,44,DMC-1A
DMC-1B,NA,202310,75,DMC-1B
DMC-3A,NA,202310,176,DMC-3A
DMC-3B,NA,202310,278,DMC-3B
DMC-3F,NA,202310,28,DMC-3F
DMC-6B,NA,202310,154,DMC-6B
DMC-9B,NA,202310,119,DMC-9B
DMC-9C,NA,202310,266,DMC-9C
DMC-9F,NA,202310,19,DMC-9F
DMC-9I,NA,202310,112,DMC-9I
DMC-9J,NA,202310,118,DMC-9J
DMC-9P,NA,202310,49,DMC-9P
DMC-9R,NA,202310,680,DMC-9R
DMC-14A,NA,202310,110,DMC-14A
DMC-14B,NA,202310,149,DMC-14B
ALARM-1L,NA,202310,474,ALARM-1L
LD-2,NA,202310,94,LD-2
LD-5,NA,202310,41,LD-5
LD-7,NA,202310,197,LD-7
SET-18,NA,202310,20,SET-18
UPDT-1,NA,202310,16,UPDT-1
DMC-6C,NA,202310,38,DMC-6C
DMC-9A,NA,202310,102,DMC-9A
DMC-9D,NA,202310,41,DMC-9D
DMC-9E,NA,202310,26,DMC-9E
DMC-9K,NA,202310,25,DMC-9K
DMC-9L,NA,202310,214,DMC-9L
DMC-9M,NA,202310,61,DMC-9M
DMC-9N,NA,202310,48,DMC-9N
DMC-9O,NA,202310,68,DMC-9O
DMC-14C,NA,202310,69,DMC-14C
DMC-14D,NA,202310,23,DMC-14D
DSPPOC-5,NA,202310,246,DSPPOC-5
LSDSPC-20,NA,202310,211,LSDSPC-20
BNP-4,NA,202310,23,BNP-4
LSDSPC-20L,NA,202310,49,LSDSPC-20L
LSDSPC-22A,NA,202310,19,LSDSPC-22A
BARPOC-4,NA,202310,29,BARPOC-4
DMPOC-10,NA,202310,24,DMPOC-10
ERRPOC-34,NA,202310,51,ERRPOC-34
ALARM-1,NA,202309,477,ALARM-1
BNP-8,NA,202309,863,BNP-8
DMC-1,NA,202309,114,DMC-1
DMC-11,NA,202309,243,DMC-11
DSPC-19,NA,202309,34283,DSPC-19
DSPC-20,NA,202309,181253,DSPC-20
DSPC-22A,NA,202309,14770,DSPC-22A
INSERTION-3,NA,202309,200659,INSERTION-3
READ-21,NA,202309,38430,READ-21
ERRC-3,NA,202309,881,ERRC-3
INSERTION-6,NA,202309,4471,INSERTION-6
BNP-1,NA,202309,9164,BNP-1
BP-1,NA,202309,943,BP-1
DSPC-11,NA,202309,1085,DSPC-11
DSPLGHT-3,NA,202309,55,DSPLGHT-3
DSPLGHT-9,NA,202309,220,DSPLGHT-9
DSPLGHT-15,NA,202309,29,DSPLGHT-15
PORT-2,NA,202309,1635,PORT-2
BNP-2,NA,202309,4460,BNP-2
DSPC-20A,NA,202309,3503,DSPC-20A
DSPC-20B,NA,202309,49801,DSPC-20B
DSPC-20L,NA,202309,19194,DSPC-20L
DSPC-21,NA,202309,12736,DSPC-21
DSPC-22,NA,202309,7581,DSPC-22
DSPLGHT-5,NA,202309,124,DSPLGHT-5
DSPLGHT-10,NA,202309,45,DSPLGHT-10
DSPLGHT-14,NA,202309,280,DSPLGHT-14
ERRC-2,NA,202309,722,ERRC-2
ERRC-7,NA,202309,593,ERRC-7
INSERTION-15,NA,202309,13383,INSERTION-15
INSERTION-19,NA,202309,9929,INSERTION-19
INSERTION-22,NA,202309,3453,INSERTION-22
READ-22,NA,202309,9970,READ-22
SET-5,NA,202309,49,SET-5
BNP-6,NA,202309,96,BNP-6
BNP-9,NA,202309,500,BNP-9
BP-2,NA,202309,543,BP-2
DSPC-15,NA,202309,169,DSPC-15
ERRC-9,NA,202309,1119,ERRC-9
INSERTION-1,NA,202309,10981,INSERTION-1
INSERTION-13,NA,202309,1181,INSERTION-13
INSERTION-17,NA,202309,2502,INSERTION-17
INSERTION-21,NA,202309,388,INSERTION-21
PKL-24,NA,202309,165,PKL-24
QUAL-20,NA,202309,3460,QUAL-20
QUAL-21,NA,202309,968,QUAL-21
SET-3,NA,202309,631,SET-3
TDN-3,NA,202309,1676,TDN-3
ALARM-2,NA,202309,6762,ALARM-2
ALARM-2L,NA,202309,4950,ALARM-2L
ALARM-3,NA,202309,496,ALARM-3
ALARM-3L,NA,202309,1518,ALARM-3L
APP-1A,NA,202309,332,APP-1A
APP-1B,NA,202309,1298,APP-1B
APP-1C,NA,202309,135,APP-1C
APP-9,NA,202309,1547,APP-9
APP-10,NA,202309,1696,APP-10
BP-4,NA,202309,166,BP-4
BP-5,NA,202309,55,BP-5
BP-6,NA,202309,47,BP-6
BP-7,NA,202309,780,BP-7
DMC-3,NA,202309,153,DMC-3
DMC-6,NA,202309,221,DMC-6
DSPC-9,NA,202309,107,DSPC-9
DSPC-17,NA,202309,32,DSPC-17
DSPC-18,NA,202309,32,DSPC-18
DSPC-21L,NA,202309,1632,DSPC-21L
DSPC-22L,NA,202309,1885,DSPC-22L
DSPLGHT-1,NA,202309,39,DSPLGHT-1
DSPLGHT-2,NA,202309,89,DSPLGHT-2
DSPLGHT-4,NA,202309,119,DSPLGHT-4
DSPLGHT-8,NA,202309,246,DSPLGHT-8
DSPLGHT-13,NA,202309,609,DSPLGHT-13
ERRC-1,NA,202309,61,ERRC-1
ERRC-4,NA,202309,69,ERRC-4
ERRC-6,NA,202309,155,ERRC-6
ERRC-14,NA,202309,445,ERRC-14
INSERTION-4,NA,202309,865,INSERTION-4
INSERTION-18,NA,202309,259,INSERTION-18
INSERTION-20,NA,202309,449,INSERTION-20
PKL-1,NA,202309,32,PKL-1
PKL-3,NA,202309,427,PKL-3
PKL-4,NA,202309,89,PKL-4
PKL-12,NA,202309,37,PKL-12
PKL-14,NA,202309,135,PKL-14
PKL-22,NA,202309,104,PKL-22
PKL-23,NA,202309,40,PKL-23
PKL-25,NA,202309,23,PKL-25
PORT-1,NA,202309,60,PORT-1
PORT-3,NA,202309,45,PORT-3
PORT-4,NA,202309,209,PORT-4
QUAL-1,NA,202309,235,QUAL-1
QUAL-2,NA,202309,27,QUAL-2
QUAL-3,NA,202309,43,QUAL-3
QUAL-6,NA,202309,615,QUAL-6
QUAL-10,NA,202309,645,QUAL-10
QUAL-12,NA,202309,863,QUAL-12
QUAL-39,NA,202309,354,QUAL-39
QUAL-40,NA,202309,93,QUAL-40
READ-1,NA,202309,217,READ-1
READ-2,NA,202309,39,READ-2
READ-3,NA,202309,241,READ-3
READ-4,NA,202309,32,READ-4
READ-8,NA,202309,594,READ-8
READ-9,NA,202309,24,READ-9
READ-13,NA,202309,109,READ-13
READ-16,NA,202309,36,READ-16
READ-30,NA,202309,106,READ-30
READ-31,NA,202309,1353,READ-31
REMINDER-1,NA,202309,28,REMINDER-1
SECURE-1,NA,202309,192,SECURE-1
SET-2,NA,202309,180,SET-2
SET-4,NA,202309,289,SET-4
TDN-4,NA,202309,60,TDN-4
TDN-6,NA,202309,62,TDN-6
SET-3L,NA,202309,125,SET-3L
QUAL-42,NA,202309,40,QUAL-42
SET-14,NA,202309,90,SET-14
DMC-13,NA,202309,100,DMC-13
DMC-14,NA,202309,375,DMC-14
DMC-1A,NA,202309,48,DMC-1A
DMC-1B,NA,202309,91,DMC-1B
DMC-3A,NA,202309,159,DMC-3A
DMC-3B,NA,202309,252,DMC-3B
DMC-3F,NA,202309,27,DMC-3F
DMC-3G,NA,202309,28,DMC-3G
DMC-6B,NA,202309,133,DMC-6B
DMC-9B,NA,202309,114,DMC-9B
DMC-9C,NA,202309,281,DMC-9C
DMC-9F,NA,202309,28,DMC-9F
DMC-9I,NA,202309,100,DMC-9I
DMC-9J,NA,202309,60,DMC-9J
DMC-9P,NA,202309,37,DMC-9P
DMC-9R,NA,202309,660,DMC-9R
DMC-14A,NA,202309,108,DMC-14A
DMC-14B,NA,202309,115,DMC-14B
ALARM-1L,NA,202309,614,ALARM-1L
LD-2,NA,202309,67,LD-2
LD-5,NA,202309,38,LD-5
LD-7,NA,202309,178,LD-7
PKL-5,NA,202309,30,PKL-5
UPDT-1,NA,202309,23,UPDT-1
DMC-6A,NA,202309,25,DMC-6A
DMC-6C,NA,202309,26,DMC-6C
DMC-9A,NA,202309,99,DMC-9A
DMC-9L,NA,202309,165,DMC-9L
DMC-9M,NA,202309,56,DMC-9M
DMC-9N,NA,202309,42,DMC-9N
DMC-9O,NA,202309,50,DMC-9O
DMC-14C,NA,202309,48,DMC-14C
DSPPOC-5,NA,202309,236,DSPPOC-5
LSDSPC-20,NA,202309,264,LSDSPC-20
LSINSERTION-3,NA,202309,29,LSINSERTION-3
QUAL-38,NA,202309,34,QUAL-38
BNP-4,NA,202309,42,BNP-4
LSDSPC-20L,NA,202309,79,LSDSPC-20L
LSDSPC-22A,NA,202309,27,LSDSPC-22A
BARPOC-4,NA,202309,19,BARPOC-4
ERRPOC-34,NA,202309,66,ERRPOC-34
ALARM-1,NA,202306,332,ALARM-1
BNP-8,NA,202306,1062,BNP-8
DMC-1,NA,202306,129,DMC-1
DMC-11,NA,202306,325,DMC-11
DSPC-19,NA,202306,59023,DSPC-19
DSPC-20,NA,202306,185628,DSPC-20
DSPC-22A,NA,202306,15338,DSPC-22A
INSERTION-3,NA,202306,193914,INSERTION-3
READ-21,NA,202306,33729,READ-21
ERRC-3,NA,202306,800,ERRC-3
INSERTION-6,NA,202306,4568,INSERTION-6
BNP-1,NA,202306,9081,BNP-1
BP-1,NA,202306,993,BP-1
DSPC-11,NA,202306,982,DSPC-11
DSPLGHT-3,NA,202306,103,DSPLGHT-3
DSPLGHT-9,NA,202306,194,DSPLGHT-9
PORT-2,NA,202306,1338,PORT-2
BNP-2,NA,202306,4790,BNP-2
DSPC-20A,NA,202306,3939,DSPC-20A
DSPC-20B,NA,202306,58242,DSPC-20B
DSPC-20L,NA,202306,20798,DSPC-20L
DSPC-21,NA,202306,11926,DSPC-21
DSPC-22,NA,202306,11706,DSPC-22
DSPLGHT-5,NA,202306,128,DSPLGHT-5
DSPLGHT-10,NA,202306,81,DSPLGHT-10
DSPLGHT-14,NA,202306,257,DSPLGHT-14
ERRC-2,NA,202306,692,ERRC-2
ERRC-7,NA,202306,670,ERRC-7
INSERTION-15,NA,202306,13411,INSERTION-15
INSERTION-19,NA,202306,10172,INSERTION-19
INSERTION-22,NA,202306,3730,INSERTION-22
READ-22,NA,202306,10500,READ-22
SET-5,NA,202306,54,SET-5
BNP-6,NA,202306,95,BNP-6
BNP-9,NA,202306,436,BNP-9
BP-2,NA,202306,509,BP-2
DSPC-15,NA,202306,198,DSPC-15
ERRC-9,NA,202306,954,ERRC-9
INSERTION-1,NA,202306,11050,INSERTION-1
INSERTION-13,NA,202306,1031,INSERTION-13
INSERTION-17,NA,202306,2483,INSERTION-17
INSERTION-21,NA,202306,371,INSERTION-21
PKL-24,NA,202306,260,PKL-24
QUAL-20,NA,202306,3527,QUAL-20
QUAL-21,NA,202306,1015,QUAL-21
SET-3,NA,202306,649,SET-3
TDN-3,NA,202306,1653,TDN-3
ALARM-2,NA,202306,7112,ALARM-2
ALARM-2L,NA,202306,2469,ALARM-2L
ALARM-3,NA,202306,531,ALARM-3
ALARM-3L,NA,202306,891,ALARM-3L
APP-1A,NA,202306,203,APP-1A
APP-1B,NA,202306,333,APP-1B
APP-1C,NA,202306,153,APP-1C
APP-9,NA,202306,1740,APP-9
APP-10,NA,202306,1767,APP-10
BP-4,NA,202306,271,BP-4
BP-5,NA,202306,57,BP-5
BP-6,NA,202306,54,BP-6
BP-7,NA,202306,856,BP-7
DMC-3,NA,202306,227,DMC-3
DMC-6,NA,202306,302,DMC-6
DSPC-9,NA,202306,69,DSPC-9
DSPC-17,NA,202306,44,DSPC-17
DSPC-21L,NA,202306,4551,DSPC-21L
DSPC-22L,NA,202306,2111,DSPC-22L
DSPLGHT-1,NA,202306,35,DSPLGHT-1
DSPLGHT-2,NA,202306,92,DSPLGHT-2
