Entity,Code,Year,Population,Continent
DMC-9K,NA,2024.08,33,DMC-9K
DMC-9L,NA,2024.08,219,DMC-9L
DMC-9M,NA,2024.08,61,DMC-9M
DMC-9N,NA,2024.08,47,DMC-9N
DMC-9O,NA,2024.08,59,DMC-9O
DMC-9S,NA,2024.08,23,DMC-9S
DMC-14C,NA,2024.08,98,DMC-14C
DMC-14D,NA,2024.08,46,DMC-14D
DSPPOC-5,NA,2024.08,421,DSPPOC-5
LSDSPC-20,NA,2024.08,48,LSDSPC-20
ERRPOC-29,NA,2024.08,19,ERRPOC-29
LSINSERTION-3,NA,2024.08,36,LSINSERTION-3
LD-9,NA,2024.08,24,LD-9
QUAL-38,NA,2024.08,47,QUAL-38
BNP-4,NA,2024.08,51,BNP-4
BARPOC-4,NA,2024.08,23,BARPOC-4
ERRPOC-34,NA,2024.08,64,ERRPOC-34
ALARM-1,NA,2024.01,510,ALARM-1
BNP-8,NA,2024.01,803,BNP-8
DMC-1,NA,2024.01,107,DMC-1
DMC-11,NA,2024.01,328,DMC-11
DSPC-19,NA,2024.01,23067,DSPC-19
DSPC-20,NA,2024.01,156628,DSPC-20
DSPC-22A,NA,2024.01,14207,DSPC-22A
INSERTION-3,NA,2024.01,144723,INSERTION-3
READ-21,NA,2024.01,33672,READ-21
ERRC-3,NA,2024.01,981,ERRC-3
INSERTION-6,NA,2024.01,4934,INSERTION-6
BNP-1,NA,2024.01,9428,BNP-1
BP-1,NA,2024.01,884,BP-1
DSPC-11,NA,2024.01,1155,DSPC-11
DSPLGHT-3,NA,2024.01,53,DSPLGHT-3
DSPLGHT-9,NA,2024.01,164,DSPLGHT-9
PORT-2,NA,2024.01,1579,PORT-2
BNP-2,NA,2024.01,4170,BNP-2
DSPC-20A,NA,2024.01,947,DSPC-20A
DSPC-20B,NA,2024.01,33741,DSPC-20B
DSPC-20L,NA,2024.01,15452,DSPC-20L
DSPC-21,NA,2024.01,11361,DSPC-21
DSPC-22,NA,2024.01,7995,DSPC-22
DSPLGHT-5,NA,2024.01,125,DSPLGHT-5
DSPLGHT-10,NA,2024.01,67,DSPLGHT-10
DSPLGHT-14,NA,2024.01,288,DSPLGHT-14
ERRC-2,NA,2024.01,648,ERRC-2
ERRC-7,NA,2024.01,578,ERRC-7
INSERTION-15,NA,2024.01,15476,INSERTION-15
INSERTION-19,NA,2024.01,8785,INSERTION-19
INSERTION-22,NA,2024.01,2935,INSERTION-22
READ-22,NA,2024.01,13610,READ-22
SET-5,NA,2024.01,42,SET-5
BNP-6,NA,2024.01,85,BNP-6
BNP-9,NA,2024.01,442,BNP-9
BP-2,NA,2024.01,425,BP-2
DSPC-15,NA,2024.01,156,DSPC-15
ERRC-9,NA,2024.01,1001,ERRC-9
INSERTION-1,NA,2024.01,10967,INSERTION-1
INSERTION-13,NA,2024.01,946,INSERTION-13
INSERTION-17,NA,2024.01,2730,INSERTION-17
INSERTION-21,NA,2024.01,396,INSERTION-21
PKL-24,NA,2024.01,181,PKL-24
QUAL-20,NA,2024.01,3730,QUAL-20
QUAL-21,NA,2024.01,1273,QUAL-21
SET-3,NA,2024.01,591,SET-3
TDN-3,NA,2024.01,1933,TDN-3
ALARM-2,NA,2024.01,10330,ALARM-2
ALARM-2L,NA,2024.01,9502,ALARM-2L
ALARM-3,NA,2024.01,436,ALARM-3
ALARM-3L,NA,2024.01,2675,ALARM-3L
APP-1A,NA,2024.01,238,APP-1A
APP-1B,NA,2024.01,99,APP-1B
APP-1C,NA,2024.01,115,APP-1C
APP-9,NA,2024.01,1455,APP-9
APP-10,NA,2024.01,2240,APP-10
BP-4,NA,2024.01,178,BP-4
BP-5,NA,2024.01,41,BP-5
BP-6,NA,2024.01,31,BP-6
BP-7,NA,2024.01,612,BP-7
DMC-3,NA,2024.01,126,DMC-3
DMC-6,NA,2024.01,211,DMC-6
DSPC-9,NA,2024.01,29,DSPC-9
DSPC-17,NA,2024.01,27,DSPC-17
DSPC-21L,NA,2024.01,1563,DSPC-21L
DSPC-22L,NA,2024.01,1786,DSPC-22L
DSPLGHT-1,NA,2024.01,19,DSPLGHT-1
DSPLGHT-2,NA,2024.01,78,DSPLGHT-2
DSPLGHT-4,NA,2024.01,129,DSPLGHT-4
DSPLGHT-8,NA,2024.01,260,DSPLGHT-8
DSPLGHT-13,NA,2024.01,526,DSPLGHT-13
ERRC-1,NA,2024.01,65,ERRC-1
ERRC-4,NA,2024.01,71,ERRC-4
ERRC-6,NA,2024.01,272,ERRC-6
ERRC-14,NA,2024.01,458,ERRC-14
INSERTION-4,NA,2024.01,764,INSERTION-4
INSERTION-18,NA,2024.01,197,INSERTION-18
INSERTION-20,NA,2024.01,412,INSERTION-20
PKL-1,NA,2024.01,54,PKL-1
PKL-3,NA,2024.01,384,PKL-3
PKL-4,NA,2024.01,96,PKL-4
PKL-12,NA,2024.01,59,PKL-12
PKL-14,NA,2024.01,446,PKL-14
PKL-17,NA,2024.01,22,PKL-17
PKL-22,NA,2024.01,103,PKL-22
PKL-23,NA,2024.01,32,PKL-23
PKL-25,NA,2024.01,24,PKL-25
PORT-1,NA,2024.01,55,PORT-1
PORT-3,NA,2024.01,70,PORT-3
PORT-4,NA,2024.01,178,PORT-4
QUAL-1,NA,2024.01,186,QUAL-1
QUAL-2,NA,2024.01,39,QUAL-2
QUAL-3,NA,2024.01,37,QUAL-3
QUAL-6,NA,2024.01,695,QUAL-6
QUAL-10,NA,2024.01,1896,QUAL-10
QUAL-12,NA,2024.01,613,QUAL-12
QUAL-39,NA,2024.01,72,QUAL-39
QUAL-40,NA,2024.01,145,QUAL-40
READ-1,NA,2024.01,161,READ-1
READ-2,NA,2024.01,26,READ-2
READ-3,NA,2024.01,242,READ-3
READ-4,NA,2024.01,19,READ-4
READ-8,NA,2024.01,624,READ-8
READ-9,NA,2024.01,32,READ-9
READ-13,NA,2024.01,90,READ-13
READ-16,NA,2024.01,44,READ-16
READ-30,NA,2024.01,152,READ-30
READ-31,NA,2024.01,1327,READ-31
REMINDER-1,NA,2024.01,29,REMINDER-1
SECURE-1,NA,2024.01,700,SECURE-1
SET-2,NA,2024.01,128,SET-2
SET-4,NA,2024.01,127,SET-4
TDN-4,NA,2024.01,80,TDN-4
TDN-6,NA,2024.01,47,TDN-6
SET-3L,NA,2024.01,178,SET-3L
QUAL-42,NA,2024.01,57,QUAL-42
SET-14,NA,2024.01,40,SET-14
DMC-13,NA,2024.01,106,DMC-13
DMC-14,NA,2024.01,389,DMC-14
DMC-1A,NA,2024.01,62,DMC-1A
DMC-1B,NA,2024.01,99,DMC-1B
DMC-3A,NA,2024.01,196,DMC-3A
DMC-3B,NA,2024.01,324,DMC-3B
DMC-3F,NA,2024.01,19,DMC-3F
DMC-3G,NA,2024.01,24,DMC-3G
DMC-6B,NA,2024.01,217,DMC-6B
DMC-9B,NA,2024.01,130,DMC-9B
DMC-9C,NA,2024.01,222,DMC-9C
DMC-9F,NA,2024.01,24,DMC-9F
DMC-9I,NA,2024.01,99,DMC-9I
DMC-9J,NA,2024.01,106,DMC-9J
DMC-9P,NA,2024.01,48,DMC-9P
DMC-9R,NA,2024.01,727,DMC-9R
DMC-14A,NA,2024.01,149,DMC-14A
DMC-14B,NA,2024.01,140,DMC-14B
ALARM-1L,NA,2024.01,410,ALARM-1L
LD-2,NA,2024.01,73,LD-2
LD-5,NA,2024.01,48,LD-5
LD-7,NA,2024.01,158,LD-7
DMC-6C,NA,2024.01,33,DMC-6C
DMC-9A,NA,2024.01,131,DMC-9A
DMC-9D,NA,2024.01,45,DMC-9D
DMC-9E,NA,2024.01,30,DMC-9E
DMC-9K,NA,2024.01,20,DMC-9K
DMC-9L,NA,2024.01,218,DMC-9L
DMC-9M,NA,2024.01,71,DMC-9M
DMC-9N,NA,2024.01,44,DMC-9N
DMC-9O,NA,2024.01,57,DMC-9O
DMC-9S,NA,2024.01,23,DMC-9S
DMC-14C,NA,2024.01,70,DMC-14C
DMC-14D,NA,2024.01,46,DMC-14D
DSPPOC-5,NA,2024.01,443,DSPPOC-5
LSDSPC-20,NA,2024.01,140,LSDSPC-20
ERRPOC-44,NA,2024.01,25,ERRPOC-44
QUAL-38,NA,2024.01,89,QUAL-38
WRLESS-2,NA,2024.01,20,WRLESS-2
BNP-4,NA,2024.01,30,BNP-4
LSDSPC-20L,NA,2024.01,55,LSDSPC-20L
BARPOC-4,NA,2024.01,27,BARPOC-4
ERRPOC-34,NA,2024.01,70,ERRPOC-34
ALARM-1,NA,2024.04,625,ALARM-1
BNP-8,NA,2024.04,875,BNP-8
DMC-1,NA,2024.04,74,DMC-1
DMC-11,NA,2024.04,298,DMC-11
DSPC-19,NA,2024.04,24067,DSPC-19
DSPC-20,NA,2024.04,176990,DSPC-20
DSPC-22A,NA,2024.04,13582,DSPC-22A
INSERTION-3,NA,2024.04,176670,INSERTION-3
READ-21,NA,2024.04,38392,READ-21
ERRC-3,NA,2024.04,857,ERRC-3
INSERTION-6,NA,2024.04,4780,INSERTION-6
BNP-1,NA,2024.04,8983,BNP-1
BP-1,NA,2024.04,786,BP-1
DSPC-11,NA,2024.04,1102,DSPC-11
DSPLGHT-3,NA,2024.04,49,DSPLGHT-3
DSPLGHT-9,NA,2024.04,188,DSPLGHT-9
DSPLGHT-15,NA,2024.04,25,DSPLGHT-15
PORT-2,NA,2024.04,1265,PORT-2
BNP-2,NA,2024.04,4152,BNP-2
DSPC-20A,NA,2024.04,1037,DSPC-20A
DSPC-20B,NA,2024.04,35793,DSPC-20B
DSPC-20L,NA,2024.04,16521,DSPC-20L
DSPC-21,NA,2024.04,12663,DSPC-21
DSPC-22,NA,2024.04,9228,DSPC-22
DSPLGHT-5,NA,2024.04,122,DSPLGHT-5
DSPLGHT-10,NA,2024.04,58,DSPLGHT-10
DSPLGHT-14,NA,2024.04,261,DSPLGHT-14
ERRC-2,NA,2024.04,596,ERRC-2
ERRC-7,NA,2024.04,461,ERRC-7
INSERTION-15,NA,2024.04,15858,INSERTION-15
INSERTION-19,NA,2024.04,9415,INSERTION-19
INSERTION-22,NA,2024.04,3303,INSERTION-22
READ-22,NA,2024.04,12908,READ-22
SET-5,NA,2024.04,50,SET-5
BNP-6,NA,2024.04,104,BNP-6
BNP-9,NA,2024.04,525,BNP-9
BP-2,NA,2024.04,484,BP-2
DSPC-15,NA,2024.04,178,DSPC-15
ERRC-9,NA,2024.04,980,ERRC-9
INSERTION-1,NA,2024.04,12396,INSERTION-1
INSERTION-13,NA,2024.04,1172,INSERTION-13
INSERTION-17,NA,2024.04,2935,INSERTION-17
INSERTION-21,NA,2024.04,347,INSERTION-21
PKL-24,NA,2024.04,268,PKL-24
QUAL-20,NA,2024.04,3734,QUAL-20
QUAL-21,NA,2024.04,992,QUAL-21
SET-3,NA,2024.04,635,SET-3
TDN-3,NA,2024.04,1668,TDN-3
ALARM-2,NA,2024.04,12056,ALARM-2
ALARM-2L,NA,2024.04,9855,ALARM-2L
ALARM-3,NA,2024.04,455,ALARM-3
ALARM-3L,NA,2024.04,2811,ALARM-3L
APP-1A,NA,2024.04,236,APP-1A
APP-1B,NA,2024.04,122,APP-1B
APP-1C,NA,2024.04,131,APP-1C
APP-9,NA,2024.04,1428,APP-9
APP-10,NA,2024.04,2498,APP-10
BP-4,NA,2024.04,157,BP-4
BP-5,NA,2024.04,43,BP-5
BP-6,NA,2024.04,37,BP-6
BP-7,NA,2024.04,640,BP-7
DMC-3,NA,2024.04,117,DMC-3
DMC-6,NA,2024.04,203,DMC-6
DSPC-9,NA,2024.04,22,DSPC-9
DSPC-17,NA,2024.04,25,DSPC-17
DSPC-21L,NA,2024.04,1748,DSPC-21L
DSPC-22L,NA,2024.04,1897,DSPC-22L
DSPLGHT-1,NA,2024.04,27,DSPLGHT-1
DSPLGHT-2,NA,2024.04,88,DSPLGHT-2
DSPLGHT-4,NA,2024.04,122,DSPLGHT-4
DSPLGHT-8,NA,2024.04,280,DSPLGHT-8
DSPLGHT-13,NA,2024.04,510,DSPLGHT-13
ERRC-1,NA,2024.04,76,ERRC-1
ERRC-4,NA,2024.04,42,ERRC-4
ERRC-6,NA,2024.04,162,ERRC-6
ERRC-14,NA,2024.04,421,ERRC-14
INSERTION-4,NA,2024.04,802,INSERTION-4
INSERTION-18,NA,2024.04,201,INSERTION-18
INSERTION-20,NA,2024.04,486,INSERTION-20
LD-8,NA,2024.04,20,LD-8
PKL-1,NA,2024.04,34,PKL-1
PKL-3,NA,2024.04,599,PKL-3
PKL-4,NA,2024.04,121,PKL-4
PKL-11,NA,2024.04,24,PKL-11
PKL-12,NA,2024.04,53,PKL-12
PKL-14,NA,2024.04,826,PKL-14
PKL-22,NA,2024.04,116,PKL-22
PKL-23,NA,2024.04,52,PKL-23
PKL-25,NA,2024.04,62,PKL-25
PORT-1,NA,2024.04,52,PORT-1
PORT-3,NA,2024.04,56,PORT-3
PORT-4,NA,2024.04,118,PORT-4
QUAL-1,NA,2024.04,174,QUAL-1
QUAL-2,NA,2024.04,30,QUAL-2
QUAL-3,NA,2024.04,35,QUAL-3
QUAL-6,NA,2024.04,601,QUAL-6
QUAL-10,NA,2024.04,924,QUAL-10
QUAL-12,NA,2024.04,663,QUAL-12
QUAL-39,NA,2024.04,88,QUAL-39
QUAL-40,NA,2024.04,148,QUAL-40
QUAL-41,NA,2024.04,24,QUAL-41
READ-1,NA,2024.04,195,READ-1
READ-2,NA,2024.04,37,READ-2
READ-3,NA,2024.04,255,READ-3
READ-4,NA,2024.04,28,READ-4
READ-8,NA,2024.04,593,READ-8
READ-9,NA,2024.04,34,READ-9
READ-13,NA,2024.04,83,READ-13
READ-16,NA,2024.04,27,READ-16
READ-30,NA,2024.04,155,READ-30
READ-31,NA,2024.04,1481,READ-31
REMINDER-1,NA,2024.04,33,REMINDER-1
SECURE-1,NA,2024.04,1903,SECURE-1
SET-2,NA,2024.04,157,SET-2
SET-4,NA,2024.04,231,SET-4
TDN-4,NA,2024.04,49,TDN-4
TDN-6,NA,2024.04,70,TDN-6
SET-3L,NA,2024.04,132,SET-3L
QUAL-42,NA,2024.04,65,QUAL-42
SET-14,NA,2024.04,56,SET-14
DMC-13,NA,2024.04,94,DMC-13
DMC-14,NA,2024.04,411,DMC-14
DMC-1A,NA,2024.04,56,DMC-1A
DMC-1B,NA,2024.04,99,DMC-1B
DMC-3A,NA,2024.04,208,DMC-3A
DMC-3B,NA,2024.04,325,DMC-3B
DMC-3F,NA,2024.04,26,DMC-3F
DMC-3G,NA,2024.04,24,DMC-3G
DMC-6B,NA,2024.04,249,DMC-6B
DMC-9B,NA,2024.04,151,DMC-9B
DMC-9C,NA,2024.04,252,DMC-9C
DMC-9F,NA,2024.04,25,DMC-9F
DMC-9I,NA,2024.04,116,DMC-9I
DMC-9J,NA,2024.04,110,DMC-9J
DMC-9P,NA,2024.04,49,DMC-9P
DMC-9R,NA,2024.04,824,DMC-9R
DMC-14A,NA,2024.04,120,DMC-14A
DMC-14B,NA,2024.04,141,DMC-14B
ALARM-1L,NA,2024.04,479,ALARM-1L
LD-2,NA,2024.04,50,LD-2
LD-5,NA,2024.04,44,LD-5
LD-7,NA,2024.04,159,LD-7
DMC-6C,NA,2024.04,42,DMC-6C
DMC-9A,NA,2024.04,144,DMC-9A
DMC-9D,NA,2024.04,42,DMC-9D
DMC-9K,NA,2024.04,30,DMC-9K
DMC-9L,NA,2024.04,233,DMC-9L
DMC-9M,NA,2024.04,84,DMC-9M
DMC-9N,NA,2024.04,51,DMC-9N
DMC-9O,NA,2024.04,62,DMC-9O
DMC-9S,NA,2024.04,24,DMC-9S
DMC-13D,NA,2024.04,19,DMC-13D
DMC-14C,NA,2024.04,84,DMC-14C
DMC-14D,NA,2024.04,40,DMC-14D
DSPPOC-5,NA,2024.04,323,DSPPOC-5
LSDSPC-20,NA,2024.04,66,LSDSPC-20
ERRPOC-29,NA,2024.04,16,ERRPOC-29
LD-9,NA,2024.04,26,LD-9
QUAL-38,NA,2024.04,76,QUAL-38
BNP-4,NA,2024.04,91,BNP-4
BARPOC-4,NA,2024.04,20,BARPOC-4
ERRPOC-34,NA,2024.04,65,ERRPOC-34
ALARM-1,NA,2024.02,490,ALARM-1
BNP-8,NA,2024.02,765,BNP-8
DMC-1,NA,2024.02,84,DMC-1
DMC-11,NA,2024.02,285,DMC-11
DSPC-19,NA,2024.02,23201,DSPC-19
DSPC-20,NA,2024.02,149378,DSPC-20
DSPC-22A,NA,2024.02,13328,DSPC-22A
INSERTION-3,NA,2024.02,135814,INSERTION-3
READ-21,NA,2024.02,35080,READ-21
ERRC-3,NA,2024.02,842,ERRC-3
INSERTION-6,NA,2024.02,4876,INSERTION-6
BNP-1,NA,2024.02,8533,BNP-1
BP-1,NA,2024.02,771,BP-1
DSPC-11,NA,2024.02,1117,DSPC-11
DSPLGHT-3,NA,2024.02,111,DSPLGHT-3
DSPLGHT-9,NA,2024.02,174,DSPLGHT-9
DSPLGHT-15,NA,2024.02,36,DSPLGHT-15
PORT-2,NA,2024.02,1308,PORT-2
BNP-2,NA,2024.02,3923,BNP-2
DSPC-20A,NA,2024.02,760,DSPC-20A
DSPC-20B,NA,2024.02,32135,DSPC-20B
DSPC-20L,NA,2024.02,14166,DSPC-20L
DSPC-21,NA,2024.02,11552,DSPC-21
DSPC-22,NA,2024.02,8079,DSPC-22
DSPLGHT-5,NA,2024.02,107,DSPLGHT-5
DSPLGHT-10,NA,2024.02,77,DSPLGHT-10
DSPLGHT-14,NA,2024.02,252,DSPLGHT-14
ERRC-2,NA,2024.02,613,ERRC-2
ERRC-7,NA,2024.02,532,ERRC-7
INSERTION-15,NA,2024.02,14602,INSERTION-15
INSERTION-19,NA,2024.02,8099,INSERTION-19
INSERTION-22,NA,2024.02,2783,INSERTION-22
READ-22,NA,2024.02,13209,READ-22
SET-5,NA,2024.02,38,SET-5
BNP-6,NA,2024.02,79,BNP-6
BNP-9,NA,2024.02,437,BNP-9
BP-2,NA,2024.02,458,BP-2
DSPC-15,NA,2024.02,168,DSPC-15
ERRC-9,NA,2024.02,1012,ERRC-9
INSERTION-1,NA,2024.02,10696,INSERTION-1
INSERTION-13,NA,2024.02,948,INSERTION-13
INSERTION-17,NA,2024.02,2724,INSERTION-17
INSERTION-21,NA,2024.02,363,INSERTION-21
PKL-24,NA,2024.02,178,PKL-24
QUAL-20,NA,2024.02,3787,QUAL-20
QUAL-21,NA,2024.02,1173,QUAL-21
SET-3,NA,2024.02,685,SET-3
TDN-3,NA,2024.02,1711,TDN-3
ALARM-2,NA,2024.02,11227,ALARM-2
ALARM-2L,NA,2024.02,9269,ALARM-2L
ALARM-3,NA,2024.02,452,ALARM-3
ALARM-3L,NA,2024.02,2759,ALARM-3L
APP-1A,NA,2024.02,235,APP-1A
APP-1B,NA,2024.02,111,APP-1B
APP-1C,NA,2024.02,131,APP-1C
APP-9,NA,2024.02,1420,APP-9
APP-10,NA,2024.02,2288,APP-10
BP-4,NA,2024.02,144,BP-4
BP-5,NA,2024.02,36,BP-5
BP-6,NA,2024.02,31,BP-6
BP-7,NA,2024.02,603,BP-7
DMC-3,NA,2024.02,130,DMC-3
DMC-6,NA,2024.02,198,DMC-6
DSPC-9,NA,2024.02,28,DSPC-9
DSPC-17,NA,2024.02,29,DSPC-17
DSPC-18,NA,2024.02,32,DSPC-18
DSPC-21L,NA,2024.02,1529,DSPC-21L
DSPC-22L,NA,2024.02,1752,DSPC-22L
DSPLGHT-1,NA,2024.02,22,DSPLGHT-1
DSPLGHT-2,NA,2024.02,83,DSPLGHT-2
DSPLGHT-4,NA,2024.02,106,DSPLGHT-4
DSPLGHT-8,NA,2024.02,263,DSPLGHT-8
DSPLGHT-13,NA,2024.02,770,DSPLGHT-13
ERRC-1,NA,2024.02,66,ERRC-1
ERRC-4,NA,2024.02,66,ERRC-4
ERRC-5,NA,2024.02,22,ERRC-5
ERRC-6,NA,2024.02,170,ERRC-6
ERRC-14,NA,2024.02,430,ERRC-14
INSERTION-4,NA,2024.02,734,INSERTION-4
INSERTION-18,NA,2024.02,206,INSERTION-18
INSERTION-20,NA,2024.02,414,INSERTION-20
LD-8,NA,2024.02,22,LD-8
PKL-1,NA,2024.02,67,PKL-1
PKL-3,NA,2024.02,396,PKL-3
PKL-4,NA,2024.02,58,PKL-4
PKL-12,NA,2024.02,54,PKL-12
PKL-14,NA,2024.02,573,PKL-14
PKL-22,NA,2024.02,101,PKL-22
PKL-23,NA,2024.02,34,PKL-23
PKL-25,NA,2024.02,45,PKL-25
PORT-1,NA,2024.02,53,PORT-1
PORT-3,NA,2024.02,68,PORT-3
PORT-4,NA,2024.02,132,PORT-4
QUAL-1,NA,2024.02,197,QUAL-1
QUAL-2,NA,2024.02,61,QUAL-2
QUAL-3,NA,2024.02,24,QUAL-3
QUAL-6,NA,2024.02,640,QUAL-6
QUAL-10,NA,2024.02,994,QUAL-10
QUAL-12,NA,2024.02,619,QUAL-12
QUAL-39,NA,2024.02,83,QUAL-39
QUAL-40,NA,2024.02,118,QUAL-40
READ-1,NA,2024.02,175,READ-1
READ-2,NA,2024.02,28,READ-2
READ-3,NA,2024.02,269,READ-3
READ-4,NA,2024.02,24,READ-4
READ-8,NA,2024.02,539,READ-8
READ-13,NA,2024.02,74,READ-13
READ-16,NA,2024.02,27,READ-16
READ-30,NA,2024.02,138,READ-30
READ-31,NA,2024.02,1393,READ-31
REMINDER-1,NA,2024.02,22,REMINDER-1
SECURE-1,NA,2024.02,730,SECURE-1
SET-2,NA,2024.02,158,SET-2
SET-4,NA,2024.02,142,SET-4
TDN-4,NA,2024.02,89,TDN-4
TDN-6,NA,2024.02,32,TDN-6
SET-3L,NA,2024.02,165,SET-3L
QUAL-42,NA,2024.02,98,QUAL-42
SET-14,NA,2024.02,35,SET-14
DMC-13,NA,2024.02,111,DMC-13
DMC-14,NA,2024.02,395,DMC-14
DMC-1A,NA,2024.02,69,DMC-1A
DMC-1B,NA,2024.02,106,DMC-1B
DMC-3A,NA,2024.02,220,DMC-3A
DMC-3B,NA,2024.02,383,DMC-3B
DMC-3C,NA,2024.02,19,DMC-3C
DMC-3F,NA,2024.02,36,DMC-3F
DMC-6B,NA,2024.02,240,DMC-6B
DMC-9B,NA,2024.02,156,DMC-9B
DMC-9C,NA,2024.02,246,DMC-9C
DMC-9F,NA,2024.02,24,DMC-9F
DMC-9I,NA,2024.02,115,DMC-9I
DMC-9J,NA,2024.02,120,DMC-9J
DMC-9P,NA,2024.02,46,DMC-9P
DMC-9R,NA,2024.02,703,DMC-9R
DMC-14A,NA,2024.02,142,DMC-14A
DMC-14B,NA,2024.02,123,DMC-14B
ALARM-1L,NA,2024.02,422,ALARM-1L
LD-2,NA,2024.02,75,LD-2
LD-5,NA,2024.02,32,LD-5
LD-7,NA,2024.02,174,LD-7
SET-18,NA,2024.02,22,SET-18
DMC-6C,NA,2024.02,28,DMC-6C
DMC-9A,NA,2024.02,113,DMC-9A
DMC-9D,NA,2024.02,42,DMC-9D
DMC-9E,NA,2024.02,20,DMC-9E
DMC-9K,NA,2024.02,31,DMC-9K
DMC-9L,NA,2024.02,232,DMC-9L
DMC-9M,NA,2024.02,67,DMC-9M
DMC-9N,NA,2024.02,69,DMC-9N
DMC-9O,NA,2024.02,59,DMC-9O
DMC-9S,NA,2024.02,25,DMC-9S
DMC-14C,NA,2024.02,58,DMC-14C
DMC-14D,NA,2024.02,43,DMC-14D
DSPPOC-5,NA,2024.02,250,DSPPOC-5
LSDSPC-20,NA,2024.02,150,LSDSPC-20
LD-9,NA,2024.02,25,LD-9
QUAL-38,NA,2024.02,67,QUAL-38
BNP-4,NA,2024.02,30,BNP-4
DMC-9Q,NA,2024.02,22,DMC-9Q
LSDSPC-20L,NA,2024.02,57,LSDSPC-20L
ERRPOC-34,NA,2024.02,72,ERRPOC-34
ALARM-1,NA,2023.07,460,ALARM-1
BNP-8,NA,2023.07,1058,BNP-8
DMC-1,NA,2023.07,121,DMC-1
DMC-11,NA,2023.07,344,DMC-11
DSPC-19,NA,2023.07,65978,DSPC-19
DSPC-20,NA,2023.07,203866,DSPC-20
DSPC-22A,NA,2023.07,15667,DSPC-22A
INSERTION-3,NA,2023.07,250737,INSERTION-3
READ-21,NA,2023.07,39598,READ-21
ERRC-3,NA,2023.07,866,ERRC-3
INSERTION-6,NA,2023.07,4548,INSERTION-6
BNP-1,NA,2023.07,10179,BNP-1
BP-1,NA,2023.07,1062,BP-1
DSPC-11,NA,2023.07,1072,DSPC-11
DSPLGHT-3,NA,2023.07,95,DSPLGHT-3
DSPLGHT-9,NA,2023.07,231,DSPLGHT-9
PORT-2,NA,2023.07,1503,PORT-2
BNP-2,NA,2023.07,4861,BNP-2
DSPC-20A,NA,2023.07,3973,DSPC-20A
DSPC-20B,NA,2023.07,64396,DSPC-20B
DSPC-20L,NA,2023.07,23359,DSPC-20L
DSPC-21,NA,2023.07,15454,DSPC-21
DSPC-22,NA,2023.07,11805,DSPC-22
DSPLGHT-5,NA,2023.07,159,DSPLGHT-5
DSPLGHT-10,NA,2023.07,81,DSPLGHT-10
DSPLGHT-14,NA,2023.07,289,DSPLGHT-14
ERRC-2,NA,2023.07,734,ERRC-2
ERRC-7,NA,2023.07,656,ERRC-7
INSERTION-15,NA,2023.07,14110,INSERTION-15
INSERTION-19,NA,2023.07,10791,INSERTION-19
INSERTION-22,NA,2023.07,3906,INSERTION-22
READ-22,NA,2023.07,11213,READ-22
SET-5,NA,2023.07,47,SET-5
BNP-6,NA,2023.07,118,BNP-6
BNP-9,NA,2023.07,538,BNP-9
BP-2,NA,2023.07,570,BP-2
DSPC-15,NA,2023.07,221,DSPC-15
ERRC-9,NA,2023.07,1150,ERRC-9
INSERTION-1,NA,2023.07,11746,INSERTION-1
INSERTION-13,NA,2023.07,1147,INSERTION-13
INSERTION-17,NA,2023.07,2643,INSERTION-17
INSERTION-21,NA,2023.07,385,INSERTION-21
PKL-24,NA,2023.07,241,PKL-24
QUAL-20,NA,2023.07,3551,QUAL-20
QUAL-21,NA,2023.07,899,QUAL-21
SET-3,NA,2023.07,626,SET-3
TDN-3,NA,2023.07,1814,TDN-3
ALARM-2,NA,2023.07,7488,ALARM-2
ALARM-2L,NA,2023.07,5488,ALARM-2L
ALARM-3,NA,2023.07,579,ALARM-3
ALARM-3L,NA,2023.07,1867,ALARM-3L
APP-1A,NA,2023.07,196,APP-1A
APP-1B,NA,2023.07,6335,APP-1B
APP-1C,NA,2023.07,196,APP-1C
APP-9,NA,2023.07,3033,APP-9
APP-10,NA,2023.07,1754,APP-10
BP-4,NA,2023.07,209,BP-4
BP-5,NA,2023.07,58,BP-5
BP-6,NA,2023.07,56,BP-6
BP-7,NA,2023.07,918,BP-7
DMC-3,NA,2023.07,173,DMC-3
DMC-6,NA,2023.07,300,DMC-6
DSPC-9,NA,2023.07,93,DSPC-9
DSPC-17,NA,2023.07,23,DSPC-17
DSPC-21L,NA,2023.07,2186,DSPC-21L
DSPC-22L,NA,2023.07,1810,DSPC-22L
DSPLGHT-1,NA,2023.07,33,DSPLGHT-1
DSPLGHT-2,NA,2023.07,108,DSPLGHT-2
DSPLGHT-4,NA,2023.07,139,DSPLGHT-4
DSPLGHT-8,NA,2023.07,262,DSPLGHT-8
DSPLGHT-13,NA,2023.07,632,DSPLGHT-13
ERRC-1,NA,2023.07,65,ERRC-1
ERRC-4,NA,2023.07,84,ERRC-4
ERRC-5,NA,2023.07,27,ERRC-5
ERRC-6,NA,2023.07,136,ERRC-6
ERRC-14,NA,2023.07,458,ERRC-14
INSERTION-4,NA,2023.07,855,INSERTION-4
INSERTION-18,NA,2023.07,225,INSERTION-18
INSERTION-20,NA,2023.07,458,INSERTION-20
LD-8,NA,2023.07,20,LD-8
PKL-1,NA,2023.07,48,PKL-1
